attack, process_id, process_name, label
atlasv2/h1-m4, 324, c:\program files\vmware\vmware tools\vmware vgauth\vgauthservice.exe, benign
atlasv2/h1-m4, 892, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m4, 1556, c:\windows\system32\dwm.exe, benign
atlasv2/h1-m4, 1048, c:\windows\system32\audiodg.exe, benign
atlasv2/h1-m4, 1764, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-m4, 756, c:\program files\confer\repwsc.exe, benign
atlasv2/h1-m4, 764, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m4, 528, c:\windows\system32\lsm.exe, benign
atlasv2/h1-m4, 504, c:\windows\system32\lsass.exe, benign
atlasv2/h1-m4, 2032, c:\windows\sysmon.exe, benign
atlasv2/h1-m4, 536, c:\windows\system32\winlogon.exe, benign
atlasv2/h1-m4, 3360, c:\windows\system32\logonui.exe, benign
atlasv2/h1-m4, 720, c:\program files\vmware\vmware tools\vmacthlp.exe, benign
atlasv2/h1-m4, 1448, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m4, 4, SYSTEM, benign
atlasv2/h1-m4, 300, c:\windows\system32\smss.exe, benign
atlasv2/h1-m4, 3840, c:\windows\system32\msiexec.exe, benign
atlasv2/h1-m4, 3292, c:\windows\system32\vssvc.exe, benign
atlasv2/h1-m4, 1376, c:\windows\system32\spoolsv.exe, benign
atlasv2/h1-m4, 2672, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m4, 2968, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m4, 2708, c:\program files\confer\repmgr.exe, benign
atlasv2/h1-m4, 1996, c:\windows\system32\wbem\unsecapp.exe, benign
atlasv2/h1-m4, 2388, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m4, 2380, c:\windows\system32\wbem\wmiprvse.exe, benign
atlasv2/h1-m4, 2764, c:\windows\system32\msdtc.exe, benign
atlasv2/h1-m4, 2500, c:\program files\vmware\vmware tools\tpautoconnsvc.exe, benign
atlasv2/h1-m4, 384, c:\windows\system32\csrss.exe, benign
atlasv2/h1-m4, 580, c:\windows\system32\logonui.exe, benign
atlasv2/h1-m4, 2744, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 2296, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 300, c:\windows\system32\smss.exe, benign
atlasv2/h1-m4, 424, c:\windows\system32\wininit.exe, benign
atlasv2/h1-m4, 532, c:\windows\system32\winlogon.exe, benign
atlasv2/h1-m4, 1500, c:\windows\system32\userinit.exe, benign
atlasv2/h1-m4, 2396, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m4, 716, c:\program files\vmware\vmware tools\vmacthlp.exe, benign
atlasv2/h1-m4, 1808, c:\program files\confer\repux.exe, benign
atlasv2/h1-m4, 1340, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-m4, 2648, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-m4, 2808, c:\windows\system32\msdtc.exe, benign
atlasv2/h1-m4, 124, c:\program files\vmware\vmware tools\vmware vgauth\vgauthservice.exe, benign
atlasv2/h1-m4, 1908, c:\program files\confer\repwsc.exe, benign
atlasv2/h1-m4, 1548, c:\windows\system32\dwm.exe, benign
atlasv2/h1-m4, 1796, c:\windows\system32\wbem\unsecapp.exe, benign
atlasv2/h1-m4, 2452, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-m4, 3372, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 328, c:\program files\vmware\vmware tools\vmtoolsd.exe, benign
atlasv2/h1-m4, 2328, c:\windows\system32\wbem\wmiprvse.exe, benign
atlasv2/h1-m4, 3136, c:\windows\system32\vssvc.exe, benign
atlasv2/h1-m4, 3460, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3492, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3520, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3568, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3636, c:\program files\confer\repux.exe, benign
atlasv2/h1-m4, 3644, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3728, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3832, c:\windows\system32\taskhost.exe, benign
atlasv2/h1-m4, 3876, c:\windows\system32\mobsync.exe, benign
atlasv2/h1-m4, 3916, c:\program files\vmware\vmware tools\tpautoconnect.exe, benign
atlasv2/h1-m4, 3944, c:\windows\system32\conhost.exe, benign
atlasv2/h1-m4, 4088, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m4, 2628, c:\windows\system32\wbem\wmiapsrv.exe, benign
atlasv2/h1-m4, 4772, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3448, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3452, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3460, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3520, c:\windows\explorer.exe, benign
atlasv2/h1-m4, 3828, c:\windows\system32\consent.exe, benign
atlasv2/h1-m4, 1952, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-m4, 4008, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-m4, 3896, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m4, 3464, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-m4, 3516, c:\windows\microsoft.net\framework\v4.0.30319\mscorsvw.exe, benign
atlasv2/h1-m4, 1336, c:\windows\system32\mmc.exe, benign
atlasv2/h1-m4, 280, c:\windows\system32\consent.exe, benign
atlasv2/h1-m4, 5031, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-m4, 5032, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-m4, 3592, c:\windows\system32\mmc.exe, benign
atlasv2/h1-m4, 2660, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 2552, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 2800, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3848, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5489, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-m4, 3356, c:\program files\wireshark\dumpcap.exe, benign
atlasv2/h1-m4, 3572, c:\windows\system32\conhost.exe, benign
atlasv2/h1-m4, 3632, c:\program files\wireshark\dumpcap.exe, benign
atlasv2/h1-m4, 772, c:\windows\system32\conhost.exe, benign
atlasv2/h1-m4, 368, c:\windows\system32\sc.exe, benign
atlasv2/h1-m4, 1848, c:\windows\system32\conhost.exe, benign
atlasv2/h1-m4, 2244, c:\windows\system32\sdclt.exe, benign
atlasv2/h1-m4, 3644, c:\windows\system32\wsqmcons.exe, benign
atlasv2/h1-m4, 2752, c:\windows\system32\schtasks.exe, benign
atlasv2/h1-m4, 3576, c:\windows\system32\conhost.exe, benign
atlasv2/h1-m4, 3568, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3116, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3208, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 2732, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 1536, c:\program files\mozilla firefox\firefox.exe, contaminated
atlasv2/h1-m4, 3936, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m4, 2628, c:\windows\system32\svchost.exe, contaminated
atlasv2/h1-m4, 2596, c:\windows\system32\audiodg.exe, contaminated
atlasv2/h1-m4, 5909, c:\windows\system32\audiodg.exe, contaminated
atlasv2/h1-m4, 4624, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5364, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4512, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 6036, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3420, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4904, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4008, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m4, 4812, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3232, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4828, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4296, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3768, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5176, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4796, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3288, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4376, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5312, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5276, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5388, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5404, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5444, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5024, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 2064, c:\windows\system32\cmd.exe, attack
atlasv2/h1-m4, 3284, c:\windows\system32\conhost.exe, attack
atlasv2/h1-m4, 2144, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3408, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5304, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5544, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5560, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4780, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5584, c:\users\aalsahee\payload.exe, attack
atlasv2/h1-m4, 4360, c:\users\aalsahee\payload.exe, attack
atlasv2/h1-m4, 4880, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3816, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5808, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5880, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5900, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3548, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-m4, 1768, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4860, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4244, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 1672, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 364, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5920, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m4, 4100, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4240, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 6020, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 2160, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3860, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5216, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4836, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 3296, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5476, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m4, 5308, c:\windows\system32\mobsync.exe, contaminated
atlasv2/h1-m4, 5508, c:\program files\windows media player\wmplayer.exe, contaminated
atlasv2/h1-m4, 620, c:\program files\windows media player\setup_wm.exe, contaminated
atlasv2/h1-m4, 1820, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m4, 2488, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4892, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4348, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5708, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4880, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 6116, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 6725, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m4, 4108, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m4, 6822, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m4, 6825, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m4, 5604, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 5056, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4156, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 944, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 4412, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 2284, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m4, 6834, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m4, 6889, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m5, 3956, c:\program files\mozilla firefox\firefox.exe, attack
atlasv2/h1-m5, 4760, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m5, 4200, c:\windows\system32\windowspowershell\v1.0\powershell.exe, attack
atlasv2/h1-m5, 968, c:\windows\system32\svchost.exe, attack
atlasv2/h1-m5, 2488, c:\program files\vmware\vmware tools\tpautoconnsvc.exe, benign
atlasv2/h1-m5, 1380, c:\windows\system32\spoolsv.exe, benign
atlasv2/h1-m5, 4740, c:\windows\system32\searchprotocolhost.exe, contaminated
atlasv2/h1-m5, 3488, c:\windows\system32\searchindexer.exe, benign
atlasv2/h1-m5, 5952, c:\windows\system32\svchost.exe, attack
atlasv2/h1-m5, 480, c:\windows\system32\services.exe, attack
atlasv2/h1-m5, 5084, c:\windows\system32\searchprotocolhost.exe, contaminated
atlasv2/h1-m5, 103, c:\windows\system32\svchost.exe, attack
atlasv2/h1-m5, 4044, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m5, 5320, c:\windows\system32\cmd.exe, attack
atlasv2/h1-m5, 1932, c:\windows\sysmon.exe, attack
atlasv2/h1-m5, 432, c:\windows\system32\csrss.exe, benign
atlasv2/h1-m5, 5312, c:\windows\system32\conhost.exe, attack
atlasv2/h1-m5, 5272, c:\users\aalsahee\payload.exe, attack
atlasv2/h1-m5, 1720, c:\users\aalsahee\payload.exe, attack
atlasv2/h1-m5, 5412, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 1704, c:\program files\confer\repmgr.exe, benign
atlasv2/h1-m5, 5468, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5112, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5148, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 1716, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5732, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5748, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5780, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5804, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5836, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 4788, c:\windows\system32\wbem\wmiapsrv.exe, contaminated
atlasv2/h1-m5, 828, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m5, 3532, c:\python27\python.exe, attack
atlasv2/h1-m5, 467, c:\windows\system32\lsm.exe, contaminated
atlasv2/h1-m5, 4252, c:\windows\system32\windowspowershell\v1.0\powershell.exe, attack
atlasv2/h1-m5, 3572, c:\windows\system32\conhost.exe, attack
atlasv2/h1-m5, 6020, c:\program files\microsoft office\office14\winword.exe, attack
atlasv2/h1-m5, 6108, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 1568, c:\windows\explorer.exe, attack
atlasv2/h1-m5, 1132, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 3456, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 6068, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 4780, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 1360, c:\windows\system32\spoolsv.exe, benign
atlasv2/h1-m5, 2444, c:\program files\vmware\vmware tools\tpautoconnsvc.exe, benign
atlasv2/h1-m5, 3256, c:\program files\mozilla firefox\firefox.exe, attack
atlasv2/h1-m5, 5196, c:\program files\microsoft office\office14\excel.exe, attack
atlasv2/h1-m5, 212, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-m5, 3536, c:\windows\system32\searchindexer.exe, benign
atlasv2/h1-m5, 4788, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m5, 852, c:\windows\system32\svchost.exe, attack
atlasv2/h1-m5, 3892, c:\windows\system32\audiodg.exe, benign
atlasv2/h1-m5, 2000, c:\windows\sysmon.exe, benign
atlasv2/h1-m5, 2608, c:\windows\system32\audiodg.exe, contaminated
atlasv2/h1-m5, 605, c:\windows\system32\svchost.exe, contaminated
atlasv2/h1-m5, 606, c:\program files\mozilla firefox\firefox.exe, attack
atlasv2/h1-m5, 976, c:\windows\system32\svchost.exe, contaminated
atlasv2/h1-m5, 4900, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 1060, c:\program files\confer\repmgr.exe, benign
atlasv2/h1-m5, 4, SYSTEM, benign
atlasv2/h1-m5, 5828, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 3560, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 4452, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 4064, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 332, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 3252, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 4088, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 3824, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 4536, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 4424, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 4456, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 4484, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 1404, c:\program files\microsoft office\office14\winword.exe, attack
atlasv2/h1-m5, 3732, c:\windows\system32\wbem\wmiapsrv.exe, contaminated
atlasv2/h1-m5, 831, c:\windows\system32\wbem\wmiprvse.exe, attack
atlasv2/h1-m5, 832, c:\program files\mozilla firefox\firefox.exe, attack
atlasv2/h1-m5, 2384, c:\windows\system32\wbem\wmiprvse.exe, benign
atlasv2/h1-m5, 2360, c:\windows\system32\dllhost.exe, attack
atlasv2/h1-m5, 3024, c:\windows\system32\vssvc.exe, contaminated
atlasv2/h1-m5, 3764, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m5, 5168, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-m5, 5188, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m5, 5276, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5308, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5336, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5364, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5464, c:\windows\system32\wbem\wmiadap.exe, benign
atlasv2/h1-m5, 3716, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-m5, 5612, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5648, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5676, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5708, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5736, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5764, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5792, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5820, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 5848, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 4, SYSTEM, benign
atlasv2/h1-m5, 1031, c:\windows\system32\lsass.exe, attack
atlasv2/h1-m5, 5988, c:\windows\system32\werfault.exe, attack
atlasv2/h1-m5, 1042, c:\windows\system32\svchost.exe, attack
atlasv2/h1-m5, 1164, c:\program files\common files\microsoft shared\officesoftwareprotectionplatform\osppsvc.exe, contaminated
atlasv2/h1-m5, 1712, c:\windows\system32\svchost.exe, attack
atlasv2/h1-m5, 1713, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-m5, 652, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m5, 1984, c:\windows\system32\mshta.exe, attack
atlasv2/h1-m5, 1432, c:\windows\system32\taskhost.exe, attack
atlasv2/h1-m5, 1832, c:\windows\system32\audiodg.exe, benign
atlasv2/h1-m5, 2404, c:\windows\system32\conhost.exe, attack
atlasv2/h1-m5, 1844, c:\windows\system32\svchost.exe, attack
atlasv2/h1-m5, 4340, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m5, 2328, c:\program files\confer\repux.exe, benign
atlasv2/h1-m5, 5688, c:\windows\system32\mshta.exe, attack
atlasv2/h1-m5, 3048, c:\windows\system32\svchost.exe, contaminated
atlasv2/h1-m5, 480, c:\windows\system32\services.exe, attack
atlasv2/h1-m5, 1957, c:\windows\system32\svchost.exe, attack
atlasv2/h1-m5, 1516, c:\windows\system32\taskhost.exe, contaminated
atlasv2/h1-m5, 1962, c:\windows\explorer.exe, attack
atlasv2/h1-m5, 5444, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 3792, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m5, 4360, c:\program files\confer\repwmiutils.exe, benign
